// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\Kenny\coding\MayvueCodingClub\LLT\Benchmarking\bin\Release\net6.0\821e9c86-ce9a-4a02-a11d-d7097a42ae04
// command took 0.84s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\Kenny\coding\MayvueCodingClub\LLT\Benchmarking\bin\Release\net6.0\821e9c86-ce9a-4a02-a11d-d7097a42ae04
// command took 12.1s and exited with 1
// start dotnet build -c Release  --no-restore --no-dependencies /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\Kenny\coding\MayvueCodingClub\LLT\Benchmarking\bin\Release\net6.0\821e9c86-ce9a-4a02-a11d-d7097a42ae04
// command took 1.43s and exited with 0
// ***** Done, took 00:00:14 (14.42 sec)   *****
// Found 3 benchmarks:
//   LLTBenchmarks.BenchmarkKenny1: DefaultJob
//   LLTBenchmarks.BenchmarkKenny2: DefaultJob
//   LLTBenchmarks.BenchmarkKenny3: DefaultJob

// **************************
// Benchmark: LLTBenchmarks.BenchmarkKenny1: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "821e9c86-ce9a-4a02-a11d-d7097a42ae04.dll" --benchmarkName "Benchmarking.LLTBenchmarks.BenchmarkKenny1" --job "Default" --benchmarkId 0 in C:\Users\Kenny\coding\MayvueCodingClub\LLT\Benchmarking\bin\Release\net6.0\821e9c86-ce9a-4a02-a11d-d7097a42ae04\bin\Release\net6.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET 6.0.7 (6.0.722.32202), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 190100.00 ns, 190.1000 us/op
OverheadActual   4: 131072 op, 198100.00 ns, 1.5114 ns/op
OverheadActual   5: 131072 op, 197800.00 ns, 1.5091 ns/op
OverheadActual   6: 131072 op, 197900.00 ns, 1.5099 ns/op
OverheadActual   7: 131072 op, 197900.00 ns, 1.5099 ns/op
OverheadActual   8: 131072 op, 197900.00 ns, 1.5099 ns/op
OverheadActual   9: 131072 op, 199300.00 ns, 1.5205 ns/op
OverheadActual  10: 131072 op, 197900.00 ns, 1.5099 ns/op
OverheadActual  11: 131072 op, 199300.00 ns, 1.5205 ns/op
OverheadActual  12: 131072 op, 198000.00 ns, 1.5106 ns/op
OverheadActual  13: 131072 op, 197900.00 ns, 1.5099 ns/op
OverheadActual  14: 131072 op, 197900.00 ns, 1.5099 ns/op
OverheadActual  15: 131072 op, 197900.00 ns, 1.5099 ns/op

WorkloadWarmup   1: 131072 op, 543362800.00 ns, 4.1455 us/op
WorkloadWarmup   2: 131072 op, 540741800.00 ns, 4.1255 us/op
WorkloadWarmup   3: 131072 op, 540018700.00 ns, 4.1200 us/op
WorkloadWarmup   4: 131072 op, 539422500.00 ns, 4.1155 us/op
WorkloadWarmup   5: 131072 op, 543071500.00 ns, 4.1433 us/op
WorkloadWarmup   6: 131072 op, 540123400.00 ns, 4.1208 us/op
WorkloadWarmup   7: 131072 op, 543113700.00 ns, 4.1436 us/op
WorkloadWarmup   8: 131072 op, 540588600.00 ns, 4.1244 us/op

// BeforeActualRun
WorkloadActual   1: 131072 op, 544108700.00 ns, 4.1512 us/op
WorkloadActual   2: 131072 op, 539197200.00 ns, 4.1137 us/op
WorkloadActual   3: 131072 op, 549839700.00 ns, 4.1949 us/op
WorkloadActual   4: 131072 op, 543126900.00 ns, 4.1437 us/op
WorkloadActual   5: 131072 op, 538992000.00 ns, 4.1122 us/op
WorkloadActual   6: 131072 op, 539860900.00 ns, 4.1188 us/op
WorkloadActual   7: 131072 op, 540164700.00 ns, 4.1211 us/op
WorkloadActual   8: 131072 op, 543661800.00 ns, 4.1478 us/op
WorkloadActual   9: 131072 op, 541201800.00 ns, 4.1290 us/op
WorkloadActual  10: 131072 op, 544817100.00 ns, 4.1566 us/op
WorkloadActual  11: 131072 op, 539124300.00 ns, 4.1132 us/op
WorkloadActual  12: 131072 op, 539488900.00 ns, 4.1160 us/op
WorkloadActual  13: 131072 op, 539477900.00 ns, 4.1159 us/op
WorkloadActual  14: 131072 op, 542282300.00 ns, 4.1373 us/op
WorkloadActual  15: 131072 op, 543383700.00 ns, 4.1457 us/op

// AfterActualRun
WorkloadResult   1: 131072 op, 543910800.00 ns, 4.1497 us/op
WorkloadResult   2: 131072 op, 538999300.00 ns, 4.1122 us/op
WorkloadResult   3: 131072 op, 542929000.00 ns, 4.1422 us/op
WorkloadResult   4: 131072 op, 538794100.00 ns, 4.1107 us/op
WorkloadResult   5: 131072 op, 539663000.00 ns, 4.1173 us/op
WorkloadResult   6: 131072 op, 539966800.00 ns, 4.1196 us/op
WorkloadResult   7: 131072 op, 543463900.00 ns, 4.1463 us/op
WorkloadResult   8: 131072 op, 541003900.00 ns, 4.1275 us/op
WorkloadResult   9: 131072 op, 544619200.00 ns, 4.1551 us/op
WorkloadResult  10: 131072 op, 538926400.00 ns, 4.1117 us/op
WorkloadResult  11: 131072 op, 539291000.00 ns, 4.1145 us/op
WorkloadResult  12: 131072 op, 539280000.00 ns, 4.1144 us/op
WorkloadResult  13: 131072 op, 542084400.00 ns, 4.1358 us/op
WorkloadResult  14: 131072 op, 543185800.00 ns, 4.1442 us/op

// AfterAll
// Benchmark Process 28760 has exited with code 0.

Mean = 4.129 μs, StdErr = 0.004 μs (0.11%), N = 14, StdDev = 0.016 μs
Min = 4.111 μs, Q1 = 4.114 μs, Median = 4.124 μs, Q3 = 4.144 μs, Max = 4.155 μs
IQR = 0.029 μs, LowerFence = 4.070 μs, UpperFence = 4.188 μs
ConfidenceInterval = [4.110 μs; 4.147 μs] (CI 99.9%), Margin = 0.018 μs (0.44% of Mean)
Skewness = 0.28, Kurtosis = 1.28, MValue = 2

// **************************
// Benchmark: LLTBenchmarks.BenchmarkKenny2: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "821e9c86-ce9a-4a02-a11d-d7097a42ae04.dll" --benchmarkName "Benchmarking.LLTBenchmarks.BenchmarkKenny2" --job "Default" --benchmarkId 1 in C:\Users\Kenny\coding\MayvueCodingClub\LLT\Benchmarking\bin\Release\net6.0\821e9c86-ce9a-4a02-a11d-d7097a42ae04\bin\Release\net6.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET 6.0.7 (6.0.722.32202), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 156600.00 ns, 156.6000 us/op
WorkloadJitting  1: 1 op, 541200.00 ns, 541.2000 us/op

OverheadJitting  2: 16 op, 246600.00 ns, 15.4125 us/op
WorkloadJitting  2: 16 op, 269300.00 ns, 16.8313 us/op

WorkloadPilot    1: 16 op, 28300.00 ns, 1.7688 us/op
WorkloadPilot    2: 32 op, 75900.00 ns, 2.3719 us/op
WorkloadPilot    3: 64 op, 172000.00 ns, 2.6875 us/op
WorkloadPilot    4: 128 op, 366800.00 ns, 2.8656 us/op
WorkloadPilot    5: 256 op, 739000.00 ns, 2.8867 us/op
WorkloadPilot    6: 512 op, 1493000.00 ns, 2.9160 us/op
WorkloadPilot    7: 1024 op, 2777800.00 ns, 2.7127 us/op
WorkloadPilot    8: 2048 op, 5410800.00 ns, 2.6420 us/op
WorkloadPilot    9: 4096 op, 7523700.00 ns, 1.8368 us/op
WorkloadPilot   10: 8192 op, 15244500.00 ns, 1.8609 us/op
WorkloadPilot   11: 16384 op, 28234800.00 ns, 1.7233 us/op
WorkloadPilot   12: 32768 op, 54640800.00 ns, 1.6675 us/op
WorkloadPilot   13: 65536 op, 109382200.00 ns, 1.6690 us/op
WorkloadPilot   14: 131072 op, 215465000.00 ns, 1.6439 us/op
WorkloadPilot   15: 262144 op, 430118500.00 ns, 1.6408 us/op
WorkloadPilot   16: 524288 op, 863797300.00 ns, 1.6476 us/op

OverheadWarmup   1: 524288 op, 1041800.00 ns, 1.9871 ns/op
OverheadWarmup   2: 524288 op, 873800.00 ns, 1.6666 ns/op
OverheadWarmup   3: 524288 op, 875600.00 ns, 1.6701 ns/op
OverheadWarmup   4: 524288 op, 886800.00 ns, 1.6914 ns/op
OverheadWarmup   5: 524288 op, 855200.00 ns, 1.6312 ns/op
OverheadWarmup   6: 524288 op, 993200.00 ns, 1.8944 ns/op
OverheadWarmup   7: 524288 op, 1133700.00 ns, 2.1624 ns/op
OverheadWarmup   8: 524288 op, 815300.00 ns, 1.5551 ns/op

OverheadActual   1: 524288 op, 863900.00 ns, 1.6478 ns/op
OverheadActual   2: 524288 op, 884900.00 ns, 1.6878 ns/op
OverheadActual   3: 524288 op, 902300.00 ns, 1.7210 ns/op
OverheadActual   4: 524288 op, 716800.00 ns, 1.3672 ns/op
OverheadActual   5: 524288 op, 714700.00 ns, 1.3632 ns/op
OverheadActual   6: 524288 op, 859000.00 ns, 1.6384 ns/op
OverheadActual   7: 524288 op, 716700.00 ns, 1.3670 ns/op
OverheadActual   8: 524288 op, 718200.00 ns, 1.3699 ns/op
OverheadActual   9: 524288 op, 897000.00 ns, 1.7109 ns/op
OverheadActual  10: 524288 op, 717500.00 ns, 1.3685 ns/op
OverheadActual  11: 524288 op, 750500.00 ns, 1.4315 ns/op
OverheadActual  12: 524288 op, 859600.00 ns, 1.6396 ns/op
OverheadActual  13: 524288 op, 1013300.00 ns, 1.9327 ns/op
OverheadActual  14: 524288 op, 717000.00 ns, 1.3676 ns/op
OverheadActual  15: 524288 op, 714600.00 ns, 1.3630 ns/op
OverheadActual  16: 524288 op, 749700.00 ns, 1.4299 ns/op
OverheadActual  17: 524288 op, 732300.00 ns, 1.3968 ns/op
OverheadActual  18: 524288 op, 715900.00 ns, 1.3655 ns/op
OverheadActual  19: 524288 op, 719400.00 ns, 1.3721 ns/op
OverheadActual  20: 524288 op, 714900.00 ns, 1.3636 ns/op

WorkloadWarmup   1: 524288 op, 865967800.00 ns, 1.6517 us/op
WorkloadWarmup   2: 524288 op, 867529700.00 ns, 1.6547 us/op
WorkloadWarmup   3: 524288 op, 859705700.00 ns, 1.6398 us/op
WorkloadWarmup   4: 524288 op, 860258700.00 ns, 1.6408 us/op
WorkloadWarmup   5: 524288 op, 861746600.00 ns, 1.6437 us/op
WorkloadWarmup   6: 524288 op, 859383200.00 ns, 1.6391 us/op

// BeforeActualRun
WorkloadActual   1: 524288 op, 861325700.00 ns, 1.6428 us/op
WorkloadActual   2: 524288 op, 862498000.00 ns, 1.6451 us/op
WorkloadActual   3: 524288 op, 862780400.00 ns, 1.6456 us/op
WorkloadActual   4: 524288 op, 860745200.00 ns, 1.6417 us/op
WorkloadActual   5: 524288 op, 862900300.00 ns, 1.6459 us/op
WorkloadActual   6: 524288 op, 866937000.00 ns, 1.6536 us/op
WorkloadActual   7: 524288 op, 869866100.00 ns, 1.6591 us/op
WorkloadActual   8: 524288 op, 862737000.00 ns, 1.6455 us/op
WorkloadActual   9: 524288 op, 863643800.00 ns, 1.6473 us/op
WorkloadActual  10: 524288 op, 863933200.00 ns, 1.6478 us/op
WorkloadActual  11: 524288 op, 860390500.00 ns, 1.6411 us/op
WorkloadActual  12: 524288 op, 865676100.00 ns, 1.6511 us/op
WorkloadActual  13: 524288 op, 863068600.00 ns, 1.6462 us/op
WorkloadActual  14: 524288 op, 861847000.00 ns, 1.6438 us/op
WorkloadActual  15: 524288 op, 861923600.00 ns, 1.6440 us/op

// AfterActualRun
WorkloadResult   1: 524288 op, 860599850.00 ns, 1.6415 us/op
WorkloadResult   2: 524288 op, 861772150.00 ns, 1.6437 us/op
WorkloadResult   3: 524288 op, 862054550.00 ns, 1.6442 us/op
WorkloadResult   4: 524288 op, 860019350.00 ns, 1.6404 us/op
WorkloadResult   5: 524288 op, 862174450.00 ns, 1.6445 us/op
WorkloadResult   6: 524288 op, 862011150.00 ns, 1.6442 us/op
WorkloadResult   7: 524288 op, 862917950.00 ns, 1.6459 us/op
WorkloadResult   8: 524288 op, 863207350.00 ns, 1.6464 us/op
WorkloadResult   9: 524288 op, 859664650.00 ns, 1.6397 us/op
WorkloadResult  10: 524288 op, 864950250.00 ns, 1.6498 us/op
WorkloadResult  11: 524288 op, 862342750.00 ns, 1.6448 us/op
WorkloadResult  12: 524288 op, 861121150.00 ns, 1.6425 us/op
WorkloadResult  13: 524288 op, 861197750.00 ns, 1.6426 us/op

// AfterAll
// Benchmark Process 29896 has exited with code 0.

Mean = 1.644 μs, StdErr = 0.001 μs (0.05%), N = 13, StdDev = 0.003 μs
Min = 1.640 μs, Q1 = 1.642 μs, Median = 1.644 μs, Q3 = 1.645 μs, Max = 1.650 μs
IQR = 0.002 μs, LowerFence = 1.639 μs, UpperFence = 1.648 μs
ConfidenceInterval = [1.641 μs; 1.647 μs] (CI 99.9%), Margin = 0.003 μs (0.20% of Mean)
Skewness = 0.41, Kurtosis = 2.65, MValue = 2

// **************************
// Benchmark: LLTBenchmarks.BenchmarkKenny3: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "821e9c86-ce9a-4a02-a11d-d7097a42ae04.dll" --benchmarkName "Benchmarking.LLTBenchmarks.BenchmarkKenny3" --job "Default" --benchmarkId 2 in C:\Users\Kenny\coding\MayvueCodingClub\LLT\Benchmarking\bin\Release\net6.0\821e9c86-ce9a-4a02-a11d-d7097a42ae04\bin\Release\net6.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET 6.0.7 (6.0.722.32202), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 145800.00 ns, 145.8000 us/op
True
WorkloadJitting  1: 1 op, 435800.00 ns, 435.8000 us/op

OverheadJitting  2: 16 op, 253800.00 ns, 15.8625 us/op
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
WorkloadJitting  2: 16 op, 329400.00 ns, 20.5875 us/op

False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
WorkloadPilot    1: 16 op, 73500.00 ns, 4.5938 us/op
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
WorkloadPilot    2: 32 op, 199200.00 ns, 6.2250 us/op
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
WorkloadPilot    3: 64 op, 415800.00 ns, 6.4969 us/op
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
WorkloadPilot    4: 128 op, 829900.00 ns, 6.4836 us/op
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
WorkloadPilot    5: 256 op, 1586100.00 ns, 6.1957 us/op
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
WorkloadPilot    6: 512 op, 53407800.00 ns, 104.3121 us/op
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
WorkloadPilot    7: 1024 op, 105254400.00 ns, 102.7875 us/op
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
